pathway	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100	X101	X102	level1	level2	level3
ko00621	0.000687365239939905	0.00049406805961367	0.000681943790239213	0.000654512890673885	0.000666483739524949	0.00066428700086351	0.000676417914321852	0.000722965102076676	0.000649544739563546	0.000596404590813164	0.000645022631608257	0.000599703400096614	0.000552645461771146	0.000619834733774807	0.000669341493351621	0.000544708803157993	0.000641704662570268	0.000641108729821636	0.000596498216580769	0.000584410171214023	0.000571125766090641	0.000571867264959377	0.000595313437961919	0.000577600876119183	Dioxin degradation	Xenobiotics biodegradation and metabolism	Metabolism
ko00622	0.00120072499114342	0.000929039206650382	0.00122694364975411	0.00117166876880475	0.00114105072169967	0.00113573536176305	0.00113882936919739	0.00127873856215623	0.00112716596318864	0.00108037673383456	0.00114143820197965	0.00108649189029265	0.00105724597862794	0.00127522213602144	0.00121156424325076	0.00100764091994117	0.00111904945814427	0.00117711422029495	0.00108915775514821	0.00102225076759121	0.00107035248836372	0.00107138716652181	0.00110927332821979	0.00108666333545568	Xylene degradation	Xenobiotics biodegradation and metabolism	Metabolism
ko00623	0.00084458849593378	0.000634963404969619	0.000936593054222676	0.000756597487032034	0.000824894379144886	0.000813858034976258	0.000788366303659097	0.000898579299188943	0.000881347807457447	0.000845609360223943	0.000824263278562719	0.000815768827301871	0.00082057228572117	0.000854203694310991	0.000757398972664539	0.000800844527101553	0.000886917077752914	0.000866076633625548	0.000799504435366454	0.000772618717129542	0.0008386510704062	0.000895744079019832	0.000765099375484565	0.000842094362813128	Toluene degradation	Xenobiotics biodegradation and metabolism	Metabolism
ko00624	0.000824463496520956	0.000597697394945475	0.000732280461654182	0.000700034377025724	0.000737041368254309	0.00075062004417318	0.000747285552122914	0.000717971914865641	0.000703149311665696	0.000637204079770988	0.000700287058389981	0.000662572710544218	0.000624940947526795	0.000742046866981224	0.000718080857030768	0.000639769706638726	0.000771241355148366	0.000660107098128684	0.000679101798861872	0.0007448354419223	0.00064330787716621	0.000649562637322243	0.000634110012062392	0.000639489453605027	Polycyclic aromatic hydrocarbon degradation	Xenobiotics biodegradation and metabolism	Metabolism
ko00625	0.00294013909391801	0.00282737105018725	0.00272639886506079	0.00273488961364852	0.00286127020958842	0.00281767503059425	0.00288859594837426	0.00276315417802267	0.0027716128155842	0.00259563748413354	0.00282313319875013	0.00274467507974788	0.00262697015053821	0.00294064712627916	0.00286012601806654	0.00266897547110855	0.00277937329811611	0.00278167083901791	0.00277484461773674	0.00270444525394343	0.00272743231719872	0.0026943196734404	0.00271418224091434	0.0027404557863824	Chloroalkane and chloroalkene degradation	Xenobiotics biodegradation and metabolism	Metabolism
ko00626	0.00167808624276441	0.00152814229995307	0.00150911412102928	0.00148151860924465	0.00154756828310819	0.00159037126701354	0.00161654062733032	0.0015965638056857	0.00155196664233082	0.00145403879570552	0.0015289008440684	0.00146895271219318	0.00144376977535827	0.00157688164387925	0.00150191861729498	0.00151031765522566	0.00158281166303239	0.00148003970813926	0.00153978010724527	0.00152363996809567	0.001483241953594	0.00148093770948825	0.00142168139617	0.00148384383279304	Naphthalene degradation	Xenobiotics biodegradation and metabolism	Metabolism
ko00627	0.00357856619332934	0.00349763031249137	0.00338953940567635	0.00331220154036816	0.00350430706792011	0.00347218344969481	0.00333071605390976	0.00346653886517519	0.00336147754361147	0.0030895734438536	0.00332905396752064	0.00317666350865442	0.00296329538463602	0.00340001483399679	0.00329271294271086	0.00301240053832736	0.00328593788178136	0.00323374595739696	0.00324576948310343	0.00324847906646866	0.00312305907810725	0.00304345259907425	0.00320766739263637	0.00321490351036383	Aminobenzoate degradation	Xenobiotics biodegradation and metabolism	Metabolism
ko00630	0.0103551001894165	0.0100708596245399	0.0103657793667798	0.0102710881072999	0.0102419279204551	0.0102149463077863	0.0103461925355364	0.0103782194532742	0.0102195033510951	0.0101474575232913	0.0101203655721035	0.0101046359657805	0.0100574549279525	0.0102213267095313	0.0101353875231798	0.0101338632669162	0.010302563449215	0.0102644617391139	0.0102442736920623	0.0102716817140533	0.0103285939537428	0.0101444687306999	0.0102418913049215	0.0102143639605012	Glyoxylate and dicarboxylate metabolism	Carbohydrate metabolism	Metabolism
ko00633	0.000532108498214594	0.000874414526757013	0.000548370723302573	0.000523505275603781	0.000564986275708031	0.000590911506525146	0.000542368464353063	0.000590846856361308	0.000531511416861179	0.000581082552681715	0.000593253579528749	0.000565036932979734	0.000509544536084181	0.000504442994000806	0.000478174844535678	0.000502736707445205	0.000505499028795051	0.000492560512051482	0.000502056969224029	0.000514664285149213	0.000508797502656498	0.000494663593138804	0.000513589793689714	0.00051975922016491	Nitrotoluene degradation	Xenobiotics biodegradation and metabolism	Metabolism
ko00640	0.0103153071767818	0.00929850591723566	0.0103861146824285	0.010287065138426	0.0101031127384306	0.0102928769826259	0.0103257183023307	0.0103951332188707	0.0102972838640833	0.00993939644973913	0.00999972561099322	0.0100382242533936	0.00994267170151038	0.0105334889844256	0.0104291879428081	0.00988454302947424	0.0102481339638779	0.0102427171549732	0.0103326078224461	0.00989126005131841	0.0100890166285603	0.00985319629998575	0.0102032787116758	0.0101116181828695	Propanoate metabolism	Carbohydrate metabolism	Metabolism
ko00642	0.000582092357284737	0.000666847127344897	0.000666184203319535	0.000602071974925689	0.000579755780979715	0.000607616807451061	0.000604268378388427	0.000619764971503246	0.000608229465779025	0.000612331442885969	0.000578800720345001	0.000563409319850137	0.000534956778543457	0.000580935206652657	0.000570094135699401	0.000572152446881505	0.000567521145047347	0.000629537529893101	0.000593554652647319	0.000539483316507928	0.000609552520064968	0.00059675569514973	0.000566557834299837	0.000597680297696503	Ethylbenzene degradation	Xenobiotics biodegradation and metabolism	Metabolism
ko00643	0.00158929048950348	0.00137654645951345	0.00145704264091741	0.00151594307558296	0.00155039750566308	0.001515817517946	0.0015047393711324	0.00158808710824272	0.00149326531296479	0.00134513595623848	0.00146871377772519	0.00140666035473614	0.00139526101396521	0.00157396878348223	0.00150517596296636	0.00136216953132837	0.00148423933080506	0.00151583259703983	0.00148141630167093	0.00145299224434014	0.00140846887619771	0.00137776082049126	0.00152255488143128	0.00144689068121046	Styrene degradation	Xenobiotics biodegradation and metabolism	Metabolism
ko00650	0.0104437171633653	0.00971349061097063	0.0102015429659156	0.0101268255669478	0.0101469609858933	0.0103360272690936	0.0102580236611747	0.0102736631359151	0.0101637060309606	0.00986497876782132	0.00993407757597444	0.00981685250451913	0.00970669565120653	0.0106064115908733	0.0100505982016481	0.00969345917216998	0.00999716084593901	0.0101702890348525	0.0101367493460927	0.0097838392312309	0.0100607432004982	0.00988572483529618	0.00996903939254529	0.0100940016513913	Butanoate metabolism	Carbohydrate metabolism	Metabolism
ko00660	0.0020563816990189	0.0018785431141397	0.00192700381073545	0.00196757863363887	0.00205970238061056	0.00198511636894157	0.00191273851484646	0.00183196917919691	0.00185695310473997	0.00184033260731366	0.0019404860379555	0.00187889835236745	0.00184004525809522	0.00193283813899394	0.00195063135053553	0.00181616561565217	0.00192872197212336	0.00193229747059385	0.00191523763530563	0.00205909906939956	0.0019355485004744	0.00183987607395638	0.00189142708028303	0.00189764088492523	C5-Branched dibasic acid metabolism	Carbohydrate metabolism	Metabolism
ko00670	0.00177717143827563	0.00174417812492975	0.00187965874885404	0.00184376909293587	0.00180873286315743	0.0018526039194452	0.00188913433779844	0.00186354600298388	0.00189281650147452	0.00196970934371109	0.00190107242053723	0.00197428255271478	0.00202235873434282	0.00188404267152848	0.00186924861982852	0.00194944237377963	0.00190776598281192	0.00183674055923821	0.00188134896101858	0.00192085970699198	0.00193779368532143	0.00196785075705352	0.00190333967901805	0.00189171706841761	One carbon pool by folate	Metabolism of cofactors and vitamins	Metabolism
ko00680	0.00585324479289671	0.00623659761623039	0.00612498472654148	0.00581432658613777	0.00614381480053774	0.00604700356888533	0.00617985956984467	0.00607594690779897	0.00580224289684819	0.00578517875462993	0.00607456559765364	0.0060510001024485	0.00586450138039684	0.00594582052432585	0.00582367217376081	0.00586764799091481	0.00603121555648521	0.00583123419671091	0.0059257684375091	0.00593775410994703	0.00598730532461374	0.00575876756783113	0.00572579780193644	0.0058443845169344	Methane metabolism	Energy metabolism	Metabolism
ko00710	0.00203273777489621	0.00216515514107137	0.00205521479123998	0.00209081023257718	0.0021053222847086	0.00214367861045907	0.00214206930744573	0.002157925241324	0.00215097324615749	0.00226613271998187	0.00215118881000799	0.00221521589500517	0.00219918528916263	0.00211814604796481	0.00214808767411523	0.0022289117897626	0.00218083549610907	0.00212703215813346	0.00213916512227334	0.00215283639940855	0.00219540631385954	0.00218850058797821	0.0021629922881637	0.00210705956289622	Carbon fixation in photosynthetic organisms	Energy metabolism	Metabolism
ko00720	0.00667008643214853	0.00631525315124772	0.00676722584629986	0.00672460533990384	0.00658854435099779	0.00672031581939405	0.00680372476492506	0.00688033178373548	0.00677546110050966	0.0068946082852411	0.00670088869060754	0.00672581362437339	0.00694572165373219	0.00687433762590015	0.00682803191028614	0.00695276559893876	0.0069482569999656	0.0067524078266594	0.00686425875449711	0.00679154493873072	0.00689593133108696	0.0067750735798701	0.00688596639675291	0.0067198785843251	Carbon fixation pathways in prokaryotes	Energy metabolism	Metabolism
ko00730	0.00168541442194347	0.00160116985746486	0.00178574449079463	0.00176303744295583	0.0017131850779567	0.00171586044106596	0.00176615663919706	0.00180688925208101	0.00178959989119815	0.00182165157502991	0.00177009670351629	0.00177445868911628	0.00181647140292035	0.00178783889952711	0.00183821950147114	0.00187611593696842	0.00180925043062334	0.00178731615923764	0.00181359677655034	0.00176345829990319	0.00182005387340493	0.0017906595924599	0.00185043274873987	0.00175374993647791	Thiamine metabolism	Metabolism of cofactors and vitamins	Metabolism
ko00740	0.00129412712835284	0.00110643192612186	0.00131837193701932	0.00135102924463492	0.00127850918051787	0.00127770934578632	0.00132209084293486	0.00131238532306867	0.00134625372160036	0.00131519833867723	0.00130837750490042	0.00134864889179443	0.00135925593735532	0.00136715131460446	0.0013755889775513	0.00136375696800072	0.00133690189522104	0.00135014145239944	0.0013350221718566	0.0013262077093116	0.00133177893488895	0.00134441911175004	0.00136526825996232	0.00131228736091032	Riboflavin metabolism	Metabolism of cofactors and vitamins	Metabolism
ko00750	0.00116961520312001	0.00109141168547474	0.00118266497213715	0.00115382446190164	0.00115078099276963	0.0011678018511197	0.0012071335967075	0.00117016210131165	0.00118597295200657	0.0011947186776121	0.00116194753972247	0.00117145063995701	0.00121994513335092	0.00121844240240496	0.00120931736707349	0.00121368214625213	0.00120419557962886	0.00119589696828449	0.00122332847963879	0.00121731988906719	0.00120259890745871	0.00121277189388887	0.00123845936954344	0.00119261557302617	Vitamin B6 metabolism	Metabolism of cofactors and vitamins	Metabolism
ko00760	0.00412730257102332	0.00352594545133006	0.00408285258811525	0.00403377635390629	0.0039453470738535	0.00405464393046877	0.00404463953943101	0.00408532929879178	0.00396302412054235	0.00392345476348691	0.0040088849834474	0.00406060518118017	0.00405087888981026	0.00425681279491581	0.00413026396839206	0.00400418117550124	0.00413037060578614	0.00394479282971439	0.00401139251942434	0.00410784810279765	0.0039550403810641	0.00402028042501844	0.00398013805021879	0.0040230958881465	Nicotinate and nicotinamide metabolism	Metabolism of cofactors and vitamins	Metabolism
ko00770	0.00279279350713018	0.00259043473258247	0.00283484451523425	0.00281685463814073	0.00276903513205806	0.00274303652462615	0.00275612464801957	0.00277780720405717	0.00275159872068078	0.00273391622855175	0.00278762992525859	0.00279781998416182	0.00283880256766642	0.00283927482165456	0.00283813961617708	0.00272133242469206	0.00279352614668281	0.00273318376254347	0.00275759484383727	0.00285870831579182	0.00275300658620546	0.00274113997711051	0.00285821187262095	0.00274301006374572	Pantothenate and CoA biosynthesis	Metabolism of cofactors and vitamins	Metabolism
ko00780	0.00672368523127424	0.0060566735515027	0.0067573531545432	0.00642483272660419	0.00660967086961397	0.00663527804973943	0.00687839409638883	0.00696798841660174	0.006696331782658	0.00660803063923849	0.00661813084100692	0.0065755412514443	0.00660568335660692	0.00659823643494574	0.00634600548854765	0.00649599756970608	0.00669262131440073	0.00659714367945513	0.00673703000698278	0.00661201137073312	0.00651903906352629	0.00681360247293363	0.00673661148625304	0.00666981172942533	Biotin metabolism	Metabolism of cofactors and vitamins	Metabolism
ko00785	0.000319341606872822	0.000264929944493583	0.000333677035914401	0.000331067462810529	0.000304580793072112	0.000340735361983698	0.000349470066452688	0.000364064298939489	0.000354380226686302	0.000390587962973311	0.000347239182909545	0.000381370766996063	0.000379380193663971	0.000341694297221359	0.000358606908509576	0.000399715067925973	0.000369030514383329	0.000339892958490318	0.000346996152304667	0.000351180977136908	0.000357357735236003	0.000380290166969061	0.000320436274009526	0.000340505008237538	Lipoic acid metabolism	Metabolism of cofactors and vitamins	Metabolism
ko00790	0.00354520225061732	0.00365873997582161	0.00365552240636094	0.00370910219408478	0.00361571380640107	0.00372678319026939	0.00374202641524883	0.00370736166599254	0.00382899981154239	0.00403215284226004	0.00386185282522016	0.00395213438070474	0.00396654625526619	0.00380305290650487	0.00374903392868446	0.0039807892167549	0.0037852589854177	0.00368946714225456	0.00377623369125547	0.00382279622385162	0.00385828971569986	0.00390716591092594	0.00367872176706515	0.00371864582312433	Folate biosynthesis	Metabolism of cofactors and vitamins	Metabolism
ko00791	0.000834082661801756	0.000949289788248229	0.000763039229746029	0.000790506033582605	0.000882456862497561	0.000845330096459617	0.000805918029968828	0.000806834189420865	0.000775489125226673	0.000780835892920539	0.000797933921216365	0.000765033259272117	0.000780954747449108	0.000776634007077633	0.000771264660185483	0.000752394316403511	0.000821429809756098	0.000777437717395494	0.000771515404393937	0.000791333825641635	0.000788640914023163	0.000724903290607794	0.000749071761742789	0.000799076294461335	Atrazine degradation	Xenobiotics biodegradation and metabolism	Metabolism
ko00830	0.00111342998677164	0.000970839370430347	0.000993738521469415	0.000990549136368552	0.00102169103295352	0.00105106651026952	0.00105869276877651	0.0010582044337637	0.00103949597256257	0.000946886690286772	0.00103478238784411	0.00098312746063891	0.000992670887522414	0.00107641282158393	0.00106688455891545	0.0010245954836119	0.00105411351718184	0.00102107877436292	0.0010534381744628	0.00103099245623067	0.00100118549832125	0.000975668247626863	0.000991324543111655	0.00100750012159865	Retinol metabolism	Metabolism of cofactors and vitamins	Metabolism
ko00860	0.00476097137900835	0.00450499301390088	0.00479560883492552	0.00497070750259552	0.00488506677995096	0.00456382260583345	0.00458667706828004	0.0046897278181119	0.00485947998204644	0.00465325637760965	0.00492130900779698	0.00487634701930646	0.00486496746299958	0.00509147189652442	0.00533735092658296	0.0047607707738984	0.00483389469529335	0.00496194121277607	0.00485582864339017	0.00492708494972326	0.00490127332294036	0.00474297283295467	0.00510736782308722	0.0048063826120948	Porphyrin and chlorophyll metabolism	Metabolism of cofactors and vitamins	Metabolism
ko00900	0.00285229127502179	0.00265255916252868	0.0030176067234335	0.00292293829178656	0.00279807436135785	0.00292726763849186	0.00296259282154153	0.00299950474171414	0.00306089511875557	0.00304274213293023	0.00294948051285816	0.00300529006451774	0.00304819697235896	0.00296941761730502	0.00304878696073424	0.00306215635803342	0.00300173031581775	0.00295339786396058	0.00304013011016066	0.00294300945466042	0.00300476339848943	0.00300341792820224	0.00292887553275552	0.00292804132892809	Terpenoid backbone biosynthesis	Metabolism of terpenoids and polyketides	Metabolism
ko00901	4.14294145555331e-05	3.5001561823802e-05	4.17627723607838e-05	4.85330984106874e-05	4.27194455662611e-05	3.19750751437933e-05	3.93022810410355e-05	3.88995104678255e-05	4.03941527679993e-05	2.55351079706955e-05	4.68113606958873e-05	3.67823962572534e-05	3.42302145160323e-05	4.31271399051619e-05	6.55250755789665e-05	4.27625074750327e-05	4.35077373787707e-05	4.84408486888452e-05	4.74963722651125e-05	4.3685537975134e-05	3.75792717440194e-05	3.13170654732629e-05	4.37460857880969e-05	4.14370207641369e-05	Indole alkaloid biosynthesis	Biosynthesis of other secondary metabolites	Metabolism
ko00902	1.77646464182088e-05	8.1426181894322e-06	1.34226276726706e-05	1.45577196648956e-05	1.71603757754654e-05	1.44717799781883e-05	1.62622058033248e-05	2.04739426389765e-05	2.79748567364367e-05	1.93545542791763e-05	1.8153047392382e-05	2.08933023776007e-05	1.79338422147726e-05	1.57203852775214e-05	2.02687895717634e-05	1.30515868997091e-05	1.90824883578827e-05	1.55521160089846e-05	1.57568776472548e-05	1.52408498841066e-05	1.2125385092002e-05	1.02535099881911e-05	1.98820799779149e-05	1.57494630904379e-05	Monoterpenoid biosynthesis	Metabolism of terpenoids and polyketides	Metabolism
ko00903	0.00247623796662761	0.00212991193487983	0.00244643674952858	0.00238013827490636	0.00238928154796688	0.00247480768149802	0.00246662530663899	0.0024801648897956	0.00244664423711933	0.00224090316333934	0.00235067293902048	0.00235151625771965	0.00220468905177535	0.00263850801742165	0.002456362259089	0.00218239590835961	0.00237636328647769	0.00237857555314732	0.00243309026858496	0.00219769655473891	0.00230812809124582	0.00229269726681885	0.00226519324946021	0.00236718178335676	Limonene and pinene degradation	Metabolism of terpenoids and polyketides	Metabolism
ko00906	0.000356165700970903	0.000362760423712244	0.000343729591406127	0.000340503728480892	0.000397796264784311	0.000410700206757616	0.000413569642338008	0.000353862539424462	0.000445008780306182	0.000394190184771255	0.000374210997346074	0.000362307320893419	0.000398669480256297	0.000344081177195359	0.000463286766177511	0.000397067582709743	0.000383071250696844	0.000421311660889734	0.000440796271130842	0.000380412947980743	0.000432802574553203	0.000392279703278895	0.000435942975912643	0.00039677846596554	Carotenoid biosynthesis	Metabolism of terpenoids and polyketides	Metabolism
ko00908	0.00013060019949039	0.000118544785488812	0.000137207845188038	0.000136957847708467	0.000127872212465864	0.000137642261088738	0.000138163842490339	0.000139163858125051	0.000139249250721224	0.000149773258190478	0.000138678007024843	0.000148898530139603	0.000158491989633892	0.000136597885098654	0.000151416367167398	0.000146944445286159	0.000140148536604789	0.000135913410082525	0.000139284407756659	0.000141962856590933	0.00014040738320767	0.000143882745908	0.000137590930933994	0.000139585987990716	Zeatin biosynthesis	Metabolism of terpenoids and polyketides	Metabolism
ko00909	7.58429828248168e-05	0.000125337719037622	0.000108450159327258	6.70806184015102e-05	8.74182086239331e-05	8.31324442002886e-05	8.05627365208582e-05	8.95378423787246e-05	7.83593898041325e-05	5.84334060913954e-05	8.99085408949431e-05	6.16622283357967e-05	7.30734212384494e-05	7.72611983844786e-05	8.76143376890691e-05	7.13235880876479e-05	7.9010591717962e-05	7.82975105543223e-05	8.85299630161515e-05	7.3309471259188e-05	7.32807954356701e-05	5.34185733956069e-05	8.33021141140322e-05	6.81820311354611e-05	Sesquiterpenoid and triterpenoid biosynthesis	Metabolism of terpenoids and polyketides	Metabolism
ko00910	0.00351617137838799	0.00414210257047416	0.00367009129342334	0.00359706366553799	0.00365583336628404	0.00354614409555509	0.00350772230266736	0.00360712895635231	0.00340166599327651	0.00348811406553632	0.00364857828197711	0.00358135238434642	0.0034472470166261	0.00351135863226884	0.00357519826745746	0.00340277221892574	0.00346899285316733	0.00347528129203829	0.00347199796427338	0.00350450959771175	0.0034267746043474	0.00327075375411178	0.00349696732921676	0.00345582476564513	Nitrogen metabolism	Energy metabolism	Metabolism
ko00920	0.00746490622443262	0.00756655761348346	0.00718341285365188	0.00733942703828928	0.00739260631416679	0.00723272243894202	0.00732560382769053	0.00726116166200577	0.00718549449217785	0.0072239357513216	0.00729677507078509	0.00749102755709845	0.00693112581154557	0.00692602946915668	0.00720123927098551	0.00704480415803261	0.00724947535652557	0.00686025289624161	0.00691607717714227	0.0072563354691173	0.00690188742851341	0.00714596579996478	0.00680126999951429	0.00707447924883386	Sulfur metabolism	Energy metabolism	Metabolism
ko00930	0.00247623665737403	0.00215477475887779	0.00251566200853516	0.00239621115690098	0.00237203020205755	0.00245311959018132	0.00238325652672625	0.00249515954016656	0.00249066055732197	0.00216984475765466	0.00236666403645986	0.00229530247014273	0.00217025584015316	0.0024469041073992	0.00248164146074283	0.00216354735449791	0.00234335384427302	0.00241635637152288	0.00242214475665649	0.00220082875994688	0.00228344822033703	0.0022150612316078	0.00227859084101155	0.00235371330353239	Caprolactam degradation	Xenobiotics biodegradation and metabolism	Metabolism
ko00940	0.000431963094633514	0.000373306485020331	0.000518158839156534	0.000436737906174197	0.000430701843015398	0.000388167119658654	0.000422322058394068	0.000430758121680779	0.00041571333768185	0.000403868415290295	0.000429950784085261	0.000398721425867947	0.00046779896022556	0.000455892600046422	0.00046749367133777	0.000415253222974796	0.000425937966370131	0.00048434264412191	0.000451822465340275	0.000448658975050063	0.000449030870545533	0.000445623303477699	0.000537875168886835	0.000462729849215043	Phenylpropanoid biosynthesis	Biosynthesis of other secondary metabolites	Metabolism
ko00941	2.56361396358131e-05	1.57738991449685e-05	2.46719040304502e-05	2.77765253822965e-05	2.77827955295602e-05	2.37661156475973e-05	2.87570368760449e-05	2.6638264950382e-05	2.36398153918567e-05	1.50087508175302e-05	2.24284321900848e-05	1.98623351812815e-05	2.1237627771803e-05	2.80978555931356e-05	6.15145118094483e-05	2.18855893143452e-05	2.53405345780686e-05	3.11036273497535e-05	3.10466488684971e-05	2.71135006765966e-05	2.61949535722592e-05	1.59422120603891e-05	4.1911832678466e-05	2.28166507333608e-05	Flavonoid biosynthesis	Biosynthesis of other secondary metabolites	Metabolism
ko00943	2.59674209292486e-05	5.54792324015911e-05	1.69539351462703e-05	2.09773164088386e-05	2.41995290516763e-05	2.24352891751545e-05	2.26454407941247e-05	2.06192217503168e-05	2.47077905346825e-05	2.08164995847828e-05	2.78049238633551e-05	1.70598838434216e-05	1.93400451597447e-05	1.8048039599939e-05	2.51756181572523e-05	2.90026671283957e-05	2.12085209618136e-05	2.26508206642545e-05	2.6501629745625e-05	2.10290165403761e-05	2.31449723461175e-05	1.46603942058959e-05	2.31198606233862e-05	2.1601358394392e-05	Isoflavonoid biosynthesis	Biosynthesis of other secondary metabolites	Metabolism
ko00944	1.76690642508041e-05	7.42875561836685e-06	2.4015473537391e-05	1.66689519553107e-05	1.55825978263088e-05	1.54502487936903e-05	1.44870146179946e-05	1.39599078615318e-05	1.58931863540177e-05	2.20856032827464e-05	1.57149496404306e-05	1.31127060669092e-05	2.98247564043021e-05	2.36576635512401e-05	1.47424572072518e-05	2.14997792328343e-05	1.81621032604189e-05	2.57996988076029e-05	2.28392635376489e-05	2.27433461799635e-05	2.38574554572274e-05	2.6001665918861e-05	3.65650148914213e-05	2.13316855957048e-05	Flavone and flavonol biosynthesis	Biosynthesis of other secondary metabolites	Metabolism
ko00945	2.56361396358131e-05	1.57738991449685e-05	2.46719040304502e-05	2.77765253822965e-05	2.77827955295602e-05	2.37661156475973e-05	2.87570368760449e-05	2.6638264950382e-05	2.36398153918567e-05	1.50087508175302e-05	2.24284321900848e-05	1.98623351812815e-05	2.1237627771803e-05	2.80978555931356e-05	6.15145118094483e-05	2.18855893143452e-05	2.53405345780686e-05	3.11036273497535e-05	3.10466488684971e-05	2.71135006765966e-05	2.61949535722592e-05	1.59422120603891e-05	4.1911832678466e-05	2.28166507333608e-05	Stilbenoid, diarylheptanoid and gingerol biosynthesis	Biosynthesis of other secondary metabolites	Metabolism
ko00950	0.000617465318511277	0.00068655103847414	0.000644413786080242	0.000624660685385939	0.000641103253412997	0.000620220556149852	0.000640843053319568	0.000623036842050901	0.000662295133658496	0.000641092041724432	0.000636907746286165	0.000626400675265031	0.000661128823440958	0.00066591617068275	0.000662500400616955	0.000676155462745446	0.000650018972107321	0.000671251049337459	0.000687808355581484	0.000652098028083786	0.000667494694198328	0.000641871621583037	0.000706892133161697	0.000651403273664642	Isoquinoline alkaloid biosynthesis	Biosynthesis of other secondary metabolites	Metabolism
ko00960	0.000863393698762047	0.000955286911282153	0.000835733026924987	0.000856793341267834	0.000888935516504817	0.00088565242947853	0.000890199038399193	0.000863320150488675	0.000900589741345953	0.000933005810977002	0.000888039772658999	0.000906782380957266	0.000914746167185293	0.000898847338859077	0.000884496734550195	0.000946602328941064	0.000897180512490445	0.000883107923292487	0.000936317246261964	0.00093579516177995	0.000953126051405157	0.000940390694640884	0.000933988290035597	0.000924777782920887	Tropane, piperidine and pyridine alkaloid biosynthesis	Biosynthesis of other secondary metabolites	Metabolism
ko00965	0.000148728836251221	0.000176431549075525	0.000185437451872261	0.000172925904667394	0.000166251724990708	0.000148634486400691	0.000148926882136771	0.00015845680833077	0.00017043218831001	0.000139415480826411	0.000166407656632628	0.000162011096821437	0.000140344114061211	0.000161422913495845	0.000174181810161573	0.000162894717642232	0.000157158471406417	0.000174480545575406	0.000171560272882667	0.0001645376558455	0.000163777114528968	0.000143695364679069	0.000161814515028357	0.00015732213403507	Betalain biosynthesis	Biosynthesis of other secondary metabolites	Metabolism
ko00966	0.000159342151838748	0.000144035054596445	0.000140770160772039	0.000158478885832374	0.000176278762948513	0.000164371677093121	0.000156062796005249	0.000145931969291777	0.000161527183137907	0.000162489925177165	0.000156426106057397	0.000155776993320301	0.000161451369942759	0.000155998143245683	0.000154400995839656	0.000163264817024662	0.00015341048313831	0.000170431299083462	0.000177391067646156	0.00018363471602367	0.000187851468259057	0.000171244776358275	0.000168018832415064	0.000179169109016744	Glucosinolate biosynthesis	Biosynthesis of other secondary metabolites	Metabolism
ko00970	0.00398777278067699	0.00383324993785396	0.00406489327001643	0.00404767970809855	0.00402353596951367	0.00407153243838304	0.00411797617262641	0.00416014459045718	0.00416425168023597	0.00425953472383547	0.00413520598159787	0.00417914812589638	0.0043237356794277	0.00415380548138987	0.00410699589586642	0.00434855016813196	0.00422514993033528	0.00410898033236187	0.00420410228309897	0.00423198682239702	0.00419570706282753	0.00420570420788755	0.00414362249388812	0.00409911974284343	Aminoacyl-tRNA biosynthesis	Translation	Genetic Information Processing
ko00980	0.00210167765153322	0.00215456481666554	0.00198338250255064	0.00198688410092913	0.00209104803416146	0.00206004884663049	0.00204816944622481	0.00203509858607541	0.00215415178715764	0.00199856829916334	0.0020281678138898	0.00204041145483828	0.0019104738736742	0.00196982649695163	0.00196632490906721	0.00191467946509733	0.00202556559166765	0.00194577415015027	0.0019671164466059	0.00208418139368776	0.00194263095135611	0.00200935658819622	0.00200445331811859	0.00203589017257777	Metabolism of xenobiotics by cytochrome P450	Xenobiotics biodegradation and metabolism	Metabolism
ko00981	0.000905522497123466	0.000798328479310623	0.000860486654476611	0.000867423988511873	0.000880689392080467	0.000902468197831425	0.000928423055074181	0.000879475044097055	0.00088023012315082	0.000871964120013329	0.000875129143496893	0.000912147118634804	0.000858732387690403	0.00103420224363911	0.000881684067640259	0.000854468547377432	0.000873412750619471	0.000868252052917237	0.000873472603542373	0.000835615622229911	0.000895389463280798	0.000929461615207817	0.000862556152644582	0.000897100514773694	Insect hormone biosynthesis	Metabolism of terpenoids and polyketides	Metabolism
ko00982	0.00216281680975972	0.00221286298945244	0.00206180561148268	0.00205778850085495	0.00215185656540611	0.00211273978558338	0.00209583890572388	0.00207282378500972	0.00219156372569072	0.00205606007753831	0.00207780351526141	0.00207933550578377	0.00198846936777316	0.00203622363065313	0.00202621245844622	0.00196963135147233	0.00207172045193783	0.00202513208864704	0.00202587145472462	0.00213402118022567	0.00200904180884038	0.00206485017986244	0.0020797632871958	0.00208788591085813	Drug metabolism - cytochrome P450	Xenobiotics biodegradation and metabolism	Metabolism
